date,location_name_Loc_1,location_name_Loc_2,location_name_Loc_3,location_name_Loc_4,location_name_Loc_5,location_name_Loc_6,location_name_Loc_7,location_name_Loc_8,parameter_pm10_Loc_1,parameter_pm10_Loc_2,parameter_pm10_Loc_3,parameter_pm10_Loc_4,parameter_pm10_Loc_5,parameter_pm10_Loc_6,parameter_pm10_Loc_7,parameter_pm10_Loc_8,parameter_o3_Loc_1,parameter_o3_Loc_2,parameter_o3_Loc_3,parameter_o3_Loc_4,parameter_o3_Loc_5,parameter_o3_Loc_6,parameter_o3_Loc_7,parameter_o3_Loc_8,parameter_no2_Loc_1,parameter_no2_Loc_2,parameter_no2_Loc_3,parameter_no2_Loc_4,parameter_no2_Loc_5,parameter_no2_Loc_6,parameter_no2_Loc_7,parameter_no2_Loc_8,parameter_so2_Loc_1,parameter_so2_Loc_2,parameter_so2_Loc_3,parameter_so2_Loc_4,parameter_so2_Loc_5,parameter_so2_Loc_6,parameter_so2_Loc_7,parameter_so2_Loc_8
24-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,3.0,3.0,1.666666667,3.0,6.111888112,3.0,3.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,11.44055944,1.931501972,1.931501972,43.33333333,43.33333333,43.33333333,27.33333333,43.33333333,10.35664336,43.33333333,43.33333333,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.405594406,0.121254317,0.121254317
24-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,4.148055427,4.148055427,1.666666667,4.148055427,6.111888112,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,11.44055944,1.931501972,1.931501972,43.33333333,72.0,72.0,27.33333333,72.0,10.35664336,72.0,72.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.405594406,0.121254317,0.121254317
24-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,4.148055427,4.148055427,1.666666667,4.148055427,6.111888112,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,11.44055944,1.931501972,1.931501972,43.33333333,58.0,58.0,27.33333333,58.0,10.35664336,58.0,58.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.405594406,0.121254317,0.121254317
24-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),7.0,7.0,7.0,1.666666667,7.0,6.111888112,7.0,7.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,11.44055944,1.931501972,1.931501972,19.5,19.5,19.5,27.33333333,19.5,10.35664336,19.5,19.5,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.405594406,0.121254317,0.121254317
24-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),9.0,9.0,7.0,1.666666667,9.0,6.111888112,9.0,9.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,11.44055944,1.931501972,1.931501972,6.5,6.5,19.5,27.33333333,6.5,10.35664336,6.5,6.5,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.405594406,0.121254317,0.121254317
24-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),29.0,9.0,29.0,1.666666667,29.0,6.111888112,29.0,29.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,11.44055944,1.931501972,1.931501972,25.09066482,6.5,25.09066482,27.33333333,25.09066482,10.35664336,25.09066482,25.09066482,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.405594406,0.121254317,0.121254317
24-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),14.0,9.0,14.0,1.666666667,14.0,6.111888112,14.0,14.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,11.44055944,1.931501972,1.931501972,25.09066482,6.5,25.09066482,27.33333333,25.09066482,10.35664336,25.09066482,25.09066482,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.405594406,0.121254317,0.121254317
24-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.682926829,1.682926829,1.682926829,1.682926829,1.682926829,1.682926829,1.682926829,1.682926829,5.768292683,5.768292683,5.768292683,5.768292683,5.768292683,5.768292683,5.768292683,5.768292683,9.829268293,9.829268293,9.829268293,9.829268293,9.829268293,9.829268293,9.829268293,9.829268293,0.390243902,0.390243902,0.390243902,0.390243902,0.390243902,0.390243902,0.390243902,0.390243902
24-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),8.0,8.0,8.0,8.0,8.0,1.682926829,8.0,8.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,34.0,34.0,34.0,34.0,34.0,9.829268293,34.0,34.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
24-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.666666667,1.666666667,1.666666667,8.0,1.666666667,1.682926829,1.666666667,1.666666667,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,9.333333333,9.333333333,9.333333333,34.0,9.333333333,9.829268293,9.333333333,9.333333333,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-01-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.666666667,4.666666667,4.666666667,8.0,4.666666667,1.682926829,4.666666667,4.666666667,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,1.333333333,1.333333333,1.333333333,34.0,1.333333333,9.829268293,1.333333333,1.333333333,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-02-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.666666667,0.666666667,0.666666667,8.0,0.666666667,1.682926829,0.666666667,0.666666667,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,32.0,32.0,32.0,34.0,32.0,9.829268293,32.0,32.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.0,2.0,2.0,8.0,2.0,1.682926829,2.0,2.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,52.0,52.0,52.0,34.0,52.0,9.829268293,52.0,52.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.333333333,0.333333333,0.333333333,8.0,0.333333333,1.682926829,0.333333333,0.333333333,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,42.66666667,42.66666667,42.66666667,34.0,42.66666667,9.829268293,42.66666667,42.66666667,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.333333333,4.148055427,4.148055427,8.0,4.148055427,1.682926829,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,42.66666667,40.0,40.0,34.0,40.0,9.829268293,40.0,40.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.0,4.0,8.0,4.0,1.682926829,4.0,4.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,20.5,20.5,20.5,34.0,20.5,9.829268293,20.5,20.5,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.0,4.0,8.0,4.0,1.682926829,4.0,4.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,20.5,20.5,20.5,34.0,20.5,9.829268293,20.5,20.5,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.148055427,4.148055427,8.0,4.148055427,1.682926829,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,20.5,52.0,52.0,34.0,52.0,9.829268293,52.0,52.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.333333333,4.333333333,4.333333333,8.0,4.333333333,1.682926829,4.333333333,4.333333333,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,5.768292683,1.931501972,1.931501972,46.33333333,46.33333333,46.33333333,34.0,46.33333333,9.829268293,46.33333333,46.33333333,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.390243902,0.121254317,0.121254317
25-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.49044586,2.49044586,2.49044586,2.49044586,2.49044586,2.49044586,2.49044586,2.49044586,6.732484076,6.732484076,6.732484076,6.732484076,6.732484076,6.732484076,6.732484076,6.732484076,9.363057325,9.363057325,9.363057325,9.363057325,9.363057325,9.363057325,9.363057325,9.363057325,0.420382166,0.420382166,0.420382166,0.420382166,0.420382166,0.420382166,0.420382166,0.420382166
25-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.49044586,4.148055427,4.148055427,4.148055427,4.148055427,2.49044586,4.148055427,4.148055427,6.732484076,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,9.363057325,33.5,33.5,33.5,33.5,9.363057325,33.5,33.5,0.420382166,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
25-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.333333333,3.333333333,3.333333333,4.148055427,3.333333333,2.49044586,3.333333333,3.333333333,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,1.0,1.0,1.0,33.5,1.0,9.363057325,1.0,1.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-01-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.0,3.333333333,4.148055427,4.0,2.49044586,4.0,4.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,1.0,1.0,1.0,33.5,1.0,9.363057325,1.0,1.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-02-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.0,2.0,2.0,4.148055427,2.0,2.49044586,2.0,2.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,26.0,26.0,26.0,33.5,26.0,9.363057325,26.0,26.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),2.0,2.0,2.0,4.148055427,2.0,2.49044586,2.0,2.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,37.66666667,37.66666667,37.66666667,33.5,37.66666667,9.363057325,37.66666667,37.66666667,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.333333333,0.333333333,0.333333333,4.148055427,0.333333333,2.49044586,0.333333333,0.333333333,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,47.0,47.0,47.0,33.5,47.0,9.363057325,47.0,47.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.333333333,4.148055427,4.148055427,4.148055427,4.148055427,2.49044586,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,47.0,46.0,46.0,33.5,46.0,9.363057325,46.0,46.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.0,4.0,4.148055427,4.0,2.49044586,4.0,4.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,27.5,27.5,27.5,33.5,27.5,9.363057325,27.5,27.5,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),7.0,7.0,7.0,4.148055427,7.0,2.49044586,7.0,7.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,24.5,24.5,24.5,33.5,24.5,9.363057325,24.5,24.5,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),7.0,4.148055427,4.148055427,4.148055427,4.148055427,2.49044586,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,6.732484076,1.931501972,1.931501972,24.5,52.0,52.0,33.5,52.0,9.363057325,52.0,52.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.420382166,0.121254317,0.121254317
26-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.217948718,4.217948718,4.217948718,4.217948718,4.217948718,4.217948718,4.217948718,4.217948718,9.070512821,9.070512821,9.070512821,9.070512821,9.070512821,9.070512821,9.070512821,9.070512821,7.717948718,7.717948718,7.717948718,7.717948718,7.717948718,7.717948718,7.717948718,7.717948718,0.480769231,0.480769231,0.480769231,0.480769231,0.480769231,0.480769231,0.480769231,0.480769231
26-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,3.0,3.0,3.0,3.0,4.217948718,3.0,3.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,35.33333333,35.33333333,35.33333333,35.33333333,35.33333333,7.717948718,35.33333333,35.33333333,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
26-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,3.0,3.0,3.0,3.0,4.217948718,3.0,3.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,1.0,1.0,1.0,35.33333333,1.0,7.717948718,1.0,1.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-01-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,3.0,3.0,3.0,3.0,4.217948718,3.0,3.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,1.666666667,1.666666667,1.666666667,35.33333333,1.666666667,7.717948718,1.666666667,1.666666667,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-02-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.0,1.0,1.0,3.0,1.0,4.217948718,1.0,1.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,32.0,32.0,32.0,35.33333333,32.0,7.717948718,32.0,32.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-03-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),0.666666667,0.666666667,0.666666667,3.0,0.666666667,4.217948718,0.666666667,0.666666667,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,42.66666667,42.66666667,42.66666667,35.33333333,42.66666667,7.717948718,42.66666667,42.66666667,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-04-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,0.666666667,3.0,3.0,3.0,4.217948718,3.0,3.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,48.0,42.66666667,48.0,35.33333333,48.0,7.717948718,48.0,48.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-05-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.0,4.148055427,4.148055427,3.0,4.148055427,4.217948718,4.148055427,4.148055427,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,48.0,65.0,65.0,35.33333333,65.0,7.717948718,65.0,65.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-06-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.0,4.0,3.0,4.0,4.217948718,4.0,4.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,23.0,23.0,23.0,35.33333333,23.0,7.717948718,23.0,23.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-07-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),13.0,4.0,4.0,3.0,13.0,4.217948718,13.0,13.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,25.09066482,23.0,23.0,35.33333333,25.09066482,7.717948718,25.09066482,25.09066482,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-08-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),13.0,4.0,13.0,3.0,13.0,4.217948718,13.0,13.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,25.09066482,23.0,25.09066482,35.33333333,25.09066482,7.717948718,25.09066482,25.09066482,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-09-2024,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.5,4.5,4.5,3.0,4.5,4.217948718,4.5,4.5,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,9.070512821,1.931501972,1.931501972,37.0,37.0,37.0,35.33333333,37.0,7.717948718,37.0,37.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,0.480769231,0.121254317,0.121254317
27-10-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),3.561728395,3.561728395,3.561728395,3.561728395,3.561728395,3.561728395,3.561728395,3.561728395,7.444444444,7.444444444,7.444444444,7.444444444,7.444444444,7.444444444,7.444444444,7.444444444,11.20987654,11.20987654,11.20987654,11.20987654,11.20987654,11.20987654,11.20987654,11.20987654,2.50617284,2.50617284,2.50617284,2.50617284,2.50617284,2.50617284,2.50617284,2.50617284
27-11-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),4.0,4.0,4.0,4.0,4.0,3.561728395,4.0,4.0,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,7.444444444,1.931501972,1.931501972,30.33333333,30.33333333,30.33333333,30.33333333,30.33333333,11.20987654,30.33333333,30.33333333,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,2.50617284,0.121254317,0.121254317
27-12-2023,Barcelona,Barcelona,Barcelona,BARCELONA (PARC DE LA VALL D'HEBRON),Montcada i Reixac,Rubí,TERRASSA (PARE ALEGRE),VILANOVA I LA GELTRÚ (PL. DE LES DANSES DE VILANOVA),1.333333333,1.333333333,1.333333333,4.0,1.333333333,3.561728395,1.333333333,1.333333333,1.931501972,1.931501972,1.931501972,1.931501972,1.931501972,7.444444444,1.931501972,1.931501972,1.0,1.0,1.0,30.33333333,1.0,11.20987654,1.0,1.0,0.121254317,0.121254317,0.121254317,0.121254317,0.121254317,2.50617284,0.121254317,0.121254317
